I	108	*	1	24	39.0	-	12	38	8	14.2
I	109	*	1	25	12.9	+	2	4	3	13.5
I	110	*	1	25	50.0	+	33	31	36	
I	111	*	1	25	49.2	+	33	30	16	
I	112	*	1	26	2.9	+	11	26	35	13.8
I	113	*	1	26	25.5	+	19	11	31	15.0
I	114	*	1	26	22.5	+	9	54	37	14.2
I	115	*	1	26	54.5	+	19	12	52	14.0
I	116	*	1	26	50.5	-	4	58	56	13.7
I	117	*	1	27	21.0	-	1	51	52	
I	118	*	1	27	36.0	-	4	59	49	15.1
I	119	*	1	27	54.9	-	2	2	24	13.7
I	120	*	1	28	12.8	-	1	54	54	14.3
I	121	*	1	28	21.7	+	2	30	46	13.5
I	122	*	1	28	13.1	-	14	50	20	15.0
I	123	*	1	28	51.4	+	2	26	49	14.3
I	124	*	1	29	9.0	-	1	56	13	
I	125	*	1	29	18.3	-	13	16	46	15.4
I	126	*	1	29	47.7	-	1	59	0	14.4
I	127	*	1	29	47.4	-	6	58	47	13.7
I	128	*	1	31	23.9	-	12	37	28	14.6
I	129	*	1	31	31.2	-	12	39	14	14.1
I	130	*	1	31	28.7	-	15	35	28	14.2
I	131	*	1	33	11.1	+	30	45	10	14.0
I	132	*	1	33	16.0	+	30	56	42	13.5
I	133	*	1	33	15.8	+	30	53	5	14.0
I	134	*	1	33	25.2	+	30	53	58	
I	135	*	1	34	15.5	+	30	37	10	14.0
I	136	*	1	34	13.5	+	30	33	40	14.5
I	137	*	1	33	38.8	+	30	31	23	14.0
I	138	*	1	33	2.0	-	0	41	23	13.9
I	139	*	1	33	59.3	+	30	34	33	14.0
I	140	*	1	33	58.1	+	30	33	2	13.0
I	141	*	1	32	51.7	-	14	48	53	13.6
I	142	*	1	33	55.8	+	30	45	22	14.2
I	143	*	1	34	11.1	+	30	46	41	13.7
I	144	*	1	37	40.8	-	13	18	51	14.9
I	145	*	1	38	38.5	+	0	44	29	14.9
I	146	*	1	38	39.8	-	17	49	52	14.4
I	147	*	1	39	59.4	-	14	51	46	14.5
I	148	*	1	42	26.9	+	13	58	36	12.8
I	149	*	1	42	25.6	-	16	18	0	14.3
I	150	*	1	42	57.6	+	4	11	57	13.9
